文章日期,文章标题,文章链接,评论昵称,评论内容,评论点赞数,留言回复,留言时间,
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,HAHAHAHA,川哥最近盘中不借楼了，本来能稳稳喝口汤的川割概念就此失传[旺柴],7,最近盘面没有东西好写的啊，总不能每天上来写8个字：热点轮动，注意节奏。吧。,2022-03-25 16:11:47
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,高战,每当我想大干一场的时候，就会被人大干一场,25,,2022-03-25 16:21:53
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,邹强13554145555,hjt刚起势就掉头了，难受[裂开],1,光伏板块全杀，这种时候是无差别的,2022-03-25 16:20:23
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Fire向阳而生,迈为谁砸的？,1,光伏基金。,2022-03-25 16:20:35
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,King,主线行情如果5月没有，是不是整年都会维持现在这个状态呢,1,年中的投机效应是很弱的，如果没有主线的话，会滚刀肉式的下跌的。,2022-03-25 17:08:18
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Wizard,川哥，沪市的票被重点监管一般都监管多久呀,1,"一般重点监管都是10个交易日。
",2022-03-25 16:43:00
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,随心所欲,川哥是从哪年开始打板的？弟想学。,3,18年。,2022-03-25 16:17:49
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,猜火车,如果有人把不计其数的猴子放在打印机前，让他们胡乱敲击键盘，其中肯定会有一只猴子打出一篇一字不差的《伊利亚特》。。很多基金经理就是这只猴子。。,15,,2022-03-25 17:29:41
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,吴临辉,为啥视频会很快用上[捂脸],2,今天不就用上了。,2022-03-25 16:44:38
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,飞鸟,"川哥，昨晚听了你的躲过一碗大面。，，
其他的又给我一碗面",12,2楼,2022-03-25 16:04:12
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,杨正宇,价投就是个笑话，动不动清仓空仓[破涕为笑],10,,2022-03-25 16:18:54
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,wuen,能源革命大约的确是死了,10,[叹气],2022-03-25 16:09:38
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,曾辉,川哥，市场讲鬼故事，为什么是医药高标先崩情绪？,1,差不多了,2022-03-25 16:42:24
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,东川,川哥，求上墙，八百标兵奔北玻[微笑][微笑][微笑],9,,2022-03-25 16:11:55
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,钟导呵,我在天保，同样为多头呐喊[发怒][发怒][发怒],9,4楼,2022-03-25 16:04:36
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,加零,太优秀了，川哥，你原来逻辑低吸的术还能用吗，感觉领悟不了，,4,肯定可以啊,2022-03-25 16:09:59
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,靈丹,昨天嘲讽川哥的 今天应该会吃大面吧 哈哈 感谢川哥提醒 精华板砸走人 看不懂良苦用心的人终究是被收割的命。,8,,2022-03-25 16:09:49
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,好得利,祝大家都鱼块！,7,,2022-03-25 16:40:20
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,sraxh,老股民都知道有政策底和市场底，所以上天反弹管住了手，没动。平时不怎么发言，但是在冰川这里，学到了很多。肺腑之言,7,,2022-03-25 16:35:36
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,秋,"昨天发的原因就是因为觉得大家应该很快可以用上
……………………
……………………
……………………
",7,,2022-03-25 16:05:07
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,37度半的香,道理我都知道，奈何一直回不了本，我想回本了，后面轻仓操作，奈何不给机会。,6,,2022-03-25 16:37:04
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,申文静,"就是基于A因为BCD造成的杀跌。所以今天赛道被砸死了，那个基金经理的主仓就是新能源。
川大，看的透透的。[强]现在做财经视频的脚本都是抄来抄去的",2,啊,2022-03-25 16:15:46
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,槑,你做股指期货吗？,1,不做。,2022-03-25 16:37:27
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,海狸,川哥昨天刚出的曲线图，就想大家会不会等不到4月15日就提前砸了，没想到这么提前啊？[流泪],5,,2022-03-25 16:11:46
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,嘿,那位离职的基金，我真的是最高点买入了，目前亏30%，在考虑要不要砍。。。[大哭][大哭][大哭],1,[捂脸],2022-03-25 16:10:21
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,E.S.Y,基民也有责任，比如我就把持有了两年多的农银汇理基金全份额一键卖出了,3,...........,2022-03-25 19:00:49
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,欧拉-郭雷,阿川反复讲了多次，其实不用心的人还是学不到，可以这么说，90%的人都没学到，川哥，还是反复讲吧。只有反复讲，我们才能知道重点啊。,4,,2022-03-25 17:08:41
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Asprin,让我想起之前广发为了保名次砸新能源（存疑）的日子，后来就是太阳照常升起，高景气度和高增速是我A永恒的主线,4,,2022-03-25 16:28:43
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,玑,哈哈哈哈，很快可以用上，预判了大家的预判,4,,2022-03-25 16:23:38
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Mashall,现在川哥都改做预言家了，提前发视频，领先市场整整一天，领先散户心理周期整整两天,4,,2022-03-25 16:14:44
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Dollar,就是因为看了川哥昨天的推文，今天没有头铁上几个大成交的票，避开了今天的恐慌杀跌，感谢川哥！,3,,2022-03-25 16:16:49
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,人在途中,看到倒数第二句莫名其妙笑出声来,3,,2022-03-25 16:11:33
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,周旭东,还是那句话，道路虽然会有曲折，但最终还是会回归价值,3,,2022-03-25 16:08:55
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Cheers🍻,怪我！忍了几天，我这一进场就把指数给带崩了[撇嘴],2,,2022-03-25 17:35:54
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Maggie,看到最后一句被逗乐了，好滴，再看一遍，川哥，周末愉快！1楼,2,,2022-03-25 16:25:47
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,曹刚,看了昨天的文章，第一个想到的就是中国医药,2,,2022-03-25 16:22:10
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,偶尔,"1
",0,1楼,2022-03-25 16:03:20
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,Sw,又一次被川哥精准预判，视频看完，我去销户了[呲牙]换个券商[调皮],1,,2022-03-25 17:28:12
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,魏国强,昨天发的原因就是因为觉得大家应该很快可以用上[愉快],1,,2022-03-25 16:36:26
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,手握繁花,看完第三条忽然感觉很难受，这是心理暗示还是后知后觉[发呆],1,,2022-03-25 16:32:19
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,物语,我也在努力的做多市场，为了减少我的其他臭鱼烂虾,1,,2022-03-25 16:26:48
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,自歌自舞自开怀，无拘无束无碍。,24小时都不到，就已经用上了[苦涩]。,1,,2022-03-25 16:14:52
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,春哥,大家很快可以用的上。。。,1,,2022-03-25 16:14:47
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,rollwin,又去看了一遍视频，然后躺平[流泪],1,,2022-03-25 16:09:01
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,心有曲自然嗨,第一,0,5楼,2022-03-25 16:04:43
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,林惊人,川哥好人，昨天应该提示到位了，视频很喜欢，多发发[呲牙],0,,2022-03-25 17:12:27
2022-03-25,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514086&idx=1&sn=dd1e6db12319092db7ade6fa9770608c&chksm=fca0a3c7cbd72ad1e0d42dd4fbc891af568134e41e958a4e9c63157d14485f7c27e7e2ea8cc7&scene=27#wechat_redirect,观云,昨天发的，真的用上了。我信了我去[捂脸],0,,2022-03-25 17:06:23
2022-03-24,2022-3-24 数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514079&idx=1&sn=d0c9e589b147ccf2a43bf283c1e5f731&chksm=fca0a3fecbd72ae8e95329f08c07bda8e1423328c34e2830cdbcb1d3df7ad4cfb72308a92e2c&scene=27#wechat_redirect,首席,所以这大周期走弱 第一个杀的还是指数股吗[捂脸][捂脸],21,[凋谢],2022-03-25 13:43:45
2022-03-24,2022-3-24 数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247514079&idx=1&sn=d0c9e589b147ccf2a43bf283c1e5f731&chksm=fca0a3fecbd72ae8e95329f08c07bda8e1423328c34e2830cdbcb1d3df7ad4cfb72308a92e2c&scene=27#wechat_redirect,允,开盘割了北玻，尾盘扫板北玻！但看到论坛大力男贴图人家翘班时的B点，瞬间觉得的自己和大佬差距好大！,36,这个翘班是预期内的啊，我本来也想翘的，当时没盯住，没有翘到。只能打板了。,2022-03-25 00:02:15
